Curve No. 2;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;;Curve No. 11;
0.7860015;31428.02;0.7860015;30253.36;0.7860015;29980.36;0.7860015;31892.54;0.7860015;31216.61;0.7860015;29544.75;0.7860015;28402.13;0.7860015;29145.55;0.7860015;29762.26;0.7860015;29721.85
0.7890015;31578.05;0.7890015;30402.51;0.7890015;30127.41;0.7890015;32040.39;0.7890015;31367.67;0.7890015;29695.27;0.7890015;28549.62;0.7890015;29295.54;0.7890015;29914.38;0.7890015;29871.64
0.7920015;31727.95;0.7920015;30551.59;0.7920015;30274.3;0.7920015;32188.14;0.7920015;31518.58;0.7920015;29846.01;0.7920015;28697.04;0.7920015;29445.37;0.7920015;30066.58;0.7920015;30021.43
0.7950016;31877.85;0.7950016;30700.8;0.7950016;30421.17;0.7950016;32335.75;0.7950016;31669.43;0.7950016;29996.74;0.7950016;28844.08;0.7950016;29595.2;0.7950016;30218.83;0.7950016;30171.45
0.7980016;32027.84;0.7980016;30850.08;0.7980016;30567.99;0.7980016;32483.21;0.7980016;31820.42;0.7980016;30146.86;0.7980016;28991.12;0.7980016;29744.93;0.7980016;30371.12;0.7980016;30321.49
0.8010016;32177.84;0.8010016;30999.34;0.8010016;30714.8;0.8010016;32630.41;0.8010016;31971.53;0.8010016;30296.96;0.8010016;29138.18;0.8010016;29894.65;0.8010016;30523.37;0.8010016;30471.25
0.8040016;32327.54;0.8040016;31148.58;0.8040016;30861.54;0.8040016;32777.12;0.8040016;32122.49;0.8040016;30446.72;0.8040016;29285.24;0.8040016;30044.28;0.8040016;30675.56;0.8040016;30620.87
0.8070017;32477.06;0.8070017;31297.85;0.8070017;31008.2;0.8070017;32923.8;0.8070017;32273.16;0.8070017;30596.4;0.8070017;29432.4;0.8070017;30193.89;0.8070017;30827.72;0.8070017;30770.6
0.8100017;32626.55;0.8100017;31447.22;0.8100017;31154.87;0.8100017;33070.29;0.8100017;32423.85;0.8100017;30746.03;0.8100017;29579.59;0.8100017;30343.36;0.8100017;30979.74;0.8100017;30920.46
0.8130017;32776.01;0.8130017;31596.58;0.8130017;31301.54;0.8130017;33216.78;0.8130017;32574.62;0.8130017;30895.62;0.8130017;29726.84;0.8130017;30492.72;0.8130017;31131.75;0.8130017;31070.19
0.8160017;32925.26;0.8160017;31745.94;0.8160017;31448.2;0.8160017;33363.02;0.8160017;32725.38;0.8160017;31045.23;0.8160017;29874.13;0.8160017;30641.98;0.8160017;31283.75;0.8160017;31219.61
0.8190017;33073.85;0.8190017;31895.29;0.8190017;31594.77;0.8190017;33509.25;0.8190017;32875.96;0.8190017;31194.87;0.8190017;30021.33;0.8190017;30791.08;0.8190017;31435.74;0.8190017;31369.06
0.8220018;33222.44;0.8220018;32044.55;0.8220018;31741.33;0.8220018;33655.1;0.8220018;33026.54;0.8220018;31344.5;0.8220018;30168.38;0.8220018;30940.2;0.8220018;31587.79;0.8220018;31518.66
0.8250018;33371.14;0.8250018;32193.79;0.8250018;31887.37;0.8250018;33800.83;0.8250018;33176.55;0.8250018;31494.09;0.8250018;30315.45;0.8250018;31089.4;0.8250018;31739.85;0.8250018;31668.25
0.8280018;33519.83;0.8280018;32342.96;0.8280018;32033.38;0.8280018;33946.56;0.8280018;33326.39;0.8280018;31643.66;0.8280018;30462.6;0.8280018;31238.61;0.8280018;31891.67;0.8280018;31817.31
0.8310018;33668.54;0.8310018;32492.09;0.8310018;32179.24;0.8310018;34092.29;0.8310018;33476.1;0.8310018;31793.16;0.8310018;30609.74;0.8310018;31387.67;0.8310018;32043.34;0.8310018;31966.32
0.8340018;33817.25;0.8340018;32641.08;0.8340018;32325.06;0.8340018;34237.93;0.8340018;33625.72;0.8340018;31942.65;0.8340018;30756.83;0.8340018;31536.73;0.8340018;32194.8;0.8340018;32115.6
0.8370019;33965.61;0.8370019;32789.91;0.8370019;32470.88;0.8370019;34383.44;0.8370019;33775.38;0.8370019;32091.61;0.8370019;30903.91;0.8370019;31685.63;0.8370019;32346;0.8370019;32264.98
